id_annonce,price
32639271,474512.3208754388
36018313,310785.4633090209
35868459,109624.08626215048
35856515,565514.2420924837
35768453,535036.2932036265
35800891,404802.3260442947
35749391,804070.626375999
35746383,650859.001720151
36087115,247102.8925158405
36033241,475389.27030548383
36026401,110082.0117847714
35765713,438560.61394266644
35879453,257278.3791789407
36047079,204352.43451170536
36016835,239485.56067349602
35965301,864690.8808282027
35878333,925389.122501297
35852635,796655.9392599261
35875115,458148.50284244027
36038359,183404.90173493218
35897509,942262.2678324336
35842139,539680.8850878059
35860821,684084.2415768338
35872163,678994.4170413156
35814669,155386.27134736395
36031675,890791.8700519162
35779573,289998.04078865645
35816223,858526.940765567
35672809,67534.1627186461
35849203,675852.4721799226
36033129,982739.9383953516
35979543,704705.8658330012
35762443,923660.6288347181
36017703,763721.0327620967
35775903,909229.1924643366
35793835,498318.3003261118
36052311,620801.6829182528
34233003,910124.7907127127
35848283,451898.39269273623
35886815,901394.1858743541
35842255,969653.2940892729
35991661,38592.497273238325
35871537,828354.9219322109
35861683,751418.706842186
35807829,849268.3683651978
35899395,394765.4170541164
36045351,722893.6295712716
29861959,755526.5385417753
35858581,359450.0669838374
35817259,310613.952397087
36047663,82632.15660696055
36014019,609142.1714431536
35868787,91581.73447389384
35752715,245093.3625463684
36006415,691569.9796661779
35783181,630035.0039612002
35866963,265203.87728298403
35868033,520789.50781625556
35837327,171547.06284566433
32960273,12644.220110757498
36061929,238520.92284822091
35847687,625082.5989029028
35812885,124754.096640889
35849223,682402.8730889927
35739903,82119.90592906415
30838023,409620.0418935423
35964941,598435.785707278
35870267,220246.03267091946
35888791,800998.5318937551
24992877,833392.3237134413
35864071,664478.5974079213
31358757,990757.4635176633
35878631,529305.7898723442
35841553,727004.5277826077
35864591,297309.9581608815
35858737,779191.2324366742
36029657,267017.9903993971
35886369,18905.93327602896
35947669,189944.3685511364
35999107,395573.0790226436
35832063,121482.99033005894
35835837,558362.3462342739
35870919,798055.8506345057
36051779,519363.02633517684
35903119,731758.9801777725
36071743,709323.0155982908
36049843,746183.5857580884
35808545,264213.0621610046
36027525,516687.0928138532
36018759,153042.1313324728
35798141,257529.89626177558
35956791,675003.9926607059
36049639,493211.4198340524
35816599,573806.152041504
35851315,874576.7284499996
35811083,236310.49805695837
30303203,750226.1822605719
35857687,643299.2219714564
35827381,683410.2565614969
36071117,412167.45711481484
36030315,334341.68745878513
35808257,660039.6403052045
36043295,654973.6084572751
35823437,48412.75373127896
35846293,394862.956954516
35733165,653160.0030873964
35846513,495970.78002110386
35776591,317743.43334853684
36041761,967443.9217685392
35870265,201557.99505033178
35741789,647799.3591512534
36051769,780668.8734611183
35914311,535186.2044809747
36021445,443862.3733735698
35901669,419686.2639010734
36058045,954777.0646710263
35965399,720995.5043857634
35787291,614141.9362399464
36047813,74509.69677427488
35978135,395297.3116806351
35849071,951880.3321626983
35854991,8881.921458133047
36058187,371766.43674868584
35889185,133759.11771315275
36017905,602135.4948899018
35795331,84047.85393120961
36049941,116341.05281290441
35831341,270978.9856968925
36015009,25538.9069747457
33583741,55233.58811657198
36028667,433030.7508957748
35863553,653028.4180126468
35964909,892564.3332887056
28353205,641133.5322949965
35826911,583632.0431039253
35903835,24848.12838493866
35782733,793308.3967440242
35839631,878910.7027990405
35824933,185587.67141394826
35855067,191680.55451792976
36021093,775447.2229953739
36025209,346793.4824317419
35808761,2899.695386822776
35633865,856759.6113763002
35798111,802918.5878057294
35781737,124689.06789241497
36015745,58457.36467681362
35796695,894450.437162331
35820479,30914.242588280573
36018317,137658.73736196078
35845755,20782.91078950989
35780839,315900.16905037087
35906249,69775.75382448731
36014777,52514.01190006544
35839747,12639.846282161083
35791083,595210.070510938
35820093,646734.6383461042
35846405,346510.6460633147
35786847,528556.8102976148
35741701,499434.04715903726
35750409,918226.5135229299
36057371,428308.6998508212
35771957,735674.2187373585
36014447,861851.1005309054
35991353,308973.6160146054
35901989,988659.7139757373
35816051,186797.65271801595
35863817,744801.4248027398
35963859,522582.5968980653
36003561,549956.4760197819
36060801,671120.619395385
35851127,901163.0269848731
36052337,644054.3388537979
35819653,375274.7252135075
35763527,858391.0314230137
35995783,149697.59819146112
36041699,635115.7463441459
36015735,766167.1077891346
35888839,116171.84587985052
35782867,307910.0782263041
35961277,286953.369201267
36033851,605781.5950794184
36045409,259201.06309404824
35964545,992073.8554237464
35832215,331845.04508047417
35908107,814340.1612279086
36003567,3789.66385109869
36062621,816620.0073400112
35939721,267141.16800428455
36016683,96118.48945668466
36009987,474695.6625658314
35804817,78635.02961891999
35880767,694421.1682095974
35996873,227251.43357494636
35786841,908678.8998953531
35977713,71646.35081866733
36040783,729998.8033980166
35829823,238208.94909577895
36046971,660579.2138151916
35875935,359954.24844548316
35845005,458831.7844192411
36027163,26762.13628991131
35875731,896510.5069060479
36038151,797796.3992278144
35763689,623904.2678477825
35964609,741441.6489311601
35970415,348920.6286627625
35775591,773105.9536292645
35889721,323020.5414483899
36048489,682205.1922507711
36010191,400660.0773159492
36000125,122180.86538035478
35638213,728970.797918166
36053105,532512.7136211911
35761093,539351.0577229968
35836189,615117.2753916797
35812107,774033.7592718631
35761351,386259.2003269443
36030567,16553.504887556912
35953679,508867.83379862853
36048345,358030.68466896017
36027489,417567.8082631379
35928599,143070.144218576
35831293,154687.50834248358
36016309,748306.585234821
35885519,186272.31130453214
35812709,755466.8572543936
35880553,214076.8907472629
36020191,943644.2079136282
36053693,600670.8512150923
35809023,348058.8075441995
35890001,39887.40281140702
35920005,757137.3109860144
35852693,811493.5774133627
35996317,276287.43544806377
36041887,912994.6681404642
35848689,499181.2261979258
35868171,261485.09921953146
35795109,845915.0683506314
36013167,21782.14747270646
35748969,449679.6872877379
35794945,394342.59266538784
35797477,79249.65552064056
36016849,54112.18731697387
36068147,391161.4164159205
35800855,393269.8653256471
35872693,329744.7138876261
35856303,806018.3675088179
35800783,837196.8843064893
35859037,620008.393248263
35752883,250516.69587599402
35812925,468564.0118541494
35995371,555673.2941652647
35914285,935801.0858729215
36002397,60442.538118031574
35793433,96523.08765013285
35750025,408857.19053627667
35779583,466020.69869591144
35879349,522514.0690411182
36045529,103270.49000582067
14687747,222462.17445203642
35963955,255519.25011416222
36013443,165560.7423260116
36040843,574012.9869127681
35762929,688256.9035678428
35785345,452137.51182135066
36049675,284874.1122413434
35919763,120101.40536138126
35842341,223180.86083960498
32102725,975136.7587398337
35879265,823657.3595981494
35793875,740503.5957475345
36057521,958839.8991485727
35881363,740962.6278370238
36010169,500912.16670081805
35848681,373560.9778871085
36021917,110381.7256272549
35804475,888338.2554012745
36035361,687311.4516287997
21407343,537770.025934821
36016583,576408.7968314409
35872771,881676.5923942934
35786989,417344.1743737831
36052281,763458.1322541258
35854073,720374.4858742779
36011777,382130.0432084005
36063527,645968.7494485795
36035613,437704.7783873661
35939847,689511.8119630943
35870685,869922.195587426
35857477,653666.6955826343
35861647,155593.32886926335
36016533,431387.87830433925
36061537,606459.450018333
35850663,870245.684081666
35862269,571698.520814571
36052157,834477.7972611962
35880427,360297.4843390672
35816257,140780.9763621658
35826809,238262.06443665366
36021703,350730.75180805224
35949949,534919.8499282544
35911407,508004.5641404828
35842253,845180.400683515
35785219,779566.6023839802
36050533,14417.559870606334
35889983,167014.85538171057
36044717,483980.7664213484
35831439,969577.736936397
35995763,332384.8629705954
35771947,344214.4210120758
35782989,545522.7087998948
35852751,647025.8454434936
36051449,270336.78945046046
35746617,171976.17871715475
35871507,478162.85580904305
36057245,680229.7175768538
36050185,129571.5634335618
36028961,593989.7196110699
35842045,501653.08602124325
35864153,413035.9423707214
35776951,584379.6867505368
35998171,588517.509231663
36084113,385026.854322165
35764449,254963.25057160252
36087231,733091.8172373091
35822549,615622.9505320275
36062541,367781.4245726093
35845499,357684.99474164075
35852175,409601.96800995007
35778017,599918.219469263
35911441,243119.30101287106
35815677,554873.2726014714
35994491,861050.5355546708
35889875,107663.81175380335
35969109,903711.2492366883
35835517,986391.7609619627
36086079,638828.8951859277
36060359,416448.95170223736
35778149,713162.6340265912
35908105,834639.0643210332
35830225,770000.4039880673
36002517,40312.709771331836
35835297,367003.2856548441
35636819,276619.52270665235
36026191,995846.9473652333
36028699,300053.3591339066
36009837,708118.9288573497
35888225,583278.5394154353
35844839,820748.2212670423
36002793,580333.437163174
35739645,368569.0442264673
36003833,111608.66537440551
35900021,603507.8924068521
35845331,706905.2496008592
35901515,797499.5242454201
35964655,382327.5411022539
35846109,170253.8212892982
36057829,442259.2940967587
35812597,241600.28383670328
35829651,538037.4409047597
35815951,923316.6510016546
36041423,109369.12055799752
35788427,32579.40393036729
35829361,864967.9780363214
35851427,912047.8646525524
36010985,498609.18626198836
35807659,472566.7624010345
35839999,384404.0834685287
31310817,89836.17133598232
35802283,705195.8627998211
35859423,514789.09401289216
35793827,783240.0026705031
30199301,439168.9565901499
36037319,763287.186425489
36078859,725743.0222608884
35800383,229522.03177174335
35846291,701299.9155166147
36051637,706642.6065749563
35870987,482083.6509527856
35792997,356149.93287942
36058411,490998.6909380898
36030183,817825.6846319573
36001243,993522.7134695124
35997141,400652.02397766506
36084409,415178.8381675445
36035639,176207.93954974433
36001935,8437.778107110105
35845961,788245.4195046992
35863999,644947.5399111405
35901671,805218.8540958064
35870099,812268.194465009
35886103,791820.133089093
35901535,638577.07185947
36067603,817074.3376996169
35878589,427176.06017488043
36038067,328356.65825203306
35855959,66098.1075016318
36037831,229582.9892049961
36006319,465458.3818539151
35804661,728445.9290591307
35848285,443080.9001725654
36038259,47655.24569445345
36038603,82609.30274062262
35780915,931056.0152375633
36037983,907787.5230976787
36037269,990674.87443484
36087217,971256.0974323939
35769821,319252.31763815007
31619129,739508.0074595182
35874363,820436.6976513424
35831837,741605.2377267356
35756977,622907.1231468687
36037097,778384.606428138
35785315,544063.9578058582
35815403,588616.4975135311
35845441,407228.0668987467
35745073,876352.424961492
35868279,13643.16807096022
35851159,409012.0044513286
35760593,546382.055970696
35999033,681296.2027661579
35848679,345905.09156060556
35755395,476588.83906268235
35888663,377922.75662511965
35765633,977364.734034452
35939835,663172.9039460194
35997059,99227.36414039257
35769733,812587.4944169259
36027385,266674.3317256133
35882355,20883.53221698791
35978059,939860.3798777905
35919713,512779.5823819745
35964867,511870.9208454276
35741017,231949.50896202927
36024513,466015.0564272243
35753203,241458.62522351026
35808041,283008.68583604466
36087119,769974.679847204
35795429,617045.0381674279
36061951,880721.0175467497
36045489,551764.5923772639
36024277,14809.561986650731
35875483,664731.3366370541
36051553,567862.634242404
35995965,379517.8789771635
36006217,204108.71437099008
36045301,777685.2805906141
35775531,76629.75109002534
35949483,817033.7821155504
36037939,473106.6816161382
35802473,918454.5257293641
35807809,373709.7386616421
35822455,805768.9763390942
35996145,291076.40471833205
35829779,78193.43639008625
35765951,743600.2171098064
36050171,228137.84251500192
35901119,127078.41388928708
35785759,7787.761063036802
35861839,802590.8000363988
35820427,317359.993383619
35840191,584352.2387029422
36047441,215905.37791675824
35970335,314404.2717590183
35901417,134674.40189994872
36097391,960709.5606005341
35841851,633964.5755017555
36017323,964316.3047433345
35875159,379308.1202991814
35851737,621888.5238009738
36014873,462908.7328598059
35836715,489699.10016133956
34847561,638764.5430830532
35768363,164909.7371939473
35795269,420156.0954065987
35911399,773214.6087816445
35955227,476703.8790212055
36014259,795109.120579238
35765539,207694.07009313922
35875307,228394.49114205557
35786837,642126.3554210964
36009873,553365.7857525519
35965393,954582.6164290244
35901969,853763.6441564438
35798615,676739.4730114766
35768107,506514.12739916024
35831147,25730.879406212436
35888529,313181.7145240652
36009069,563663.5702989162
35795111,744865.9391217146
35819389,245765.0717798706
35887095,475611.647344369
35853749,476234.42507742485
36020177,597126.4104574086
35871747,993644.0017328528
35742519,899908.8140457247
35884547,359638.53155974444
35812969,364375.24458651413
35791699,525904.6706110401
36025137,705117.673914827
35820773,777738.3362578148
35882751,164176.89576830762
36044983,797118.7438898528
35800993,405530.47686474473
35758301,407134.39892635273
35868137,234651.63629229547
36027505,788426.3226984632
35949947,644081.185036679
35911245,939404.9137450878
35884737,389713.0454366035
36045749,863467.9680169566
36027733,221550.51267499736
35857615,926915.3704598345
35864817,638754.3246682709
35890973,666934.0892666971
35783243,233808.37266323317
36053751,747866.2983535427
35919837,93635.65871864365
35870247,320949.05756477534
35903733,911848.9506803836
36058355,364967.72771647066
35881041,869807.7131176182
35879293,491336.85470324295
35871279,15422.624244300298
35836593,935461.3778190495
35899953,889266.5410375919
35904515,638658.4127791919
36012791,209958.02044551048
35793237,73469.04154377554
35776025,834947.0149101192
35867447,133413.59538718112
35811447,645198.9654331949
29467687,584973.4590265258
35898335,929377.125903951
35862403,629050.9875178266
35861991,17623.95755065793
36096515,473810.72984436434
36080495,882125.6481539892
36089597,983449.459527691
35851787,468100.8035719322
35857205,591434.5259500211
35762333,318087.67735655396
36018561,345176.477976735
35839785,689679.9298465711
35761725,422075.4450487024
36058365,177733.59214047933
35775801,164672.40019037266
36029297,78699.54679565717
35756803,272118.87590344565
35801935,346690.94814233313
35943393,421214.68455054855
36069133,491022.9273317369
35815111,943034.0883348401
35841569,369248.9165938072
35835447,20226.03036709325
36011005,804354.7144106324
35862959,479554.3548955209
35868419,972253.2505747069
35759535,86916.65843098261
27671535,834551.2062264283
35812247,325048.0688669963
35901887,964247.1436520787
35798667,961918.4065698612
35886817,469613.9320859711
35827323,255653.62564859894
35845947,133291.59566067596
35831649,858321.3388243484
35795695,859235.9371884905
35840363,150624.565858141
35868553,795029.0104504905
35827955,512475.14587988565
35747839,407867.52653640235
35800607,369280.81977811834
35862433,857899.1821910097
35987811,343114.2563657814
35750801,918509.1764745811
36038059,607968.0867729703
35783149,636092.8743958339
35760735,341940.412605184
36039707,920755.854922168
35842385,174764.463328948
35852377,680840.939589518
35820719,515094.1753515573
35897405,31782.074124699244
35845829,3437.3203472257696
35886267,579156.9100505118
35859409,720555.4858927377
35838249,295471.97228219913
35975951,892462.1200240166
36063735,278689.9607003305
35745727,270212.5083925941
35786491,4403.199431902039
35829233,841867.5034911352
35880025,179192.553330494
35862373,355966.43312029686
35813399,534192.1242629616
35784479,840165.6572382019
36048133,2458.4384972184957
35823939,777750.0426079647
36025619,660936.2714684131
35809797,764452.0365284756
36040421,50915.55368749079
35784489,225232.94575696308
35840173,367008.61942850385
36092415,813.1535792434975
36038439,993311.6912631664
36050417,423552.8537496691
35787251,381535.984348494
35874529,710011.1635027006
29054851,837241.0463445688
35999487,586840.0445651369
36033317,611990.205086558
35768441,871681.2331268624
35940091,823279.8946875286
36016217,847782.5754918698
36034529,178411.11435637303
36013365,302759.87760540826
35754385,537675.9232558862
35908305,80381.76519782392
35851165,496613.30268070137
35839749,639557.7147199991
36046039,388199.69044088444
35829851,412778.16523653176
35835383,782109.9677915775
36059209,761162.0382535822
36071867,297163.789888654
36040179,713511.283791736
35897355,941.5778856523004
35999081,38345.951342154236
35782803,404054.37313338363
35840007,365856.66632204596
35963937,369493.6587937904
35774431,429076.7047016609
35842943,386267.7668772564
35808609,774899.9836239392
36033189,780069.7950573232
35876051,276247.57271077513
35845497,821373.71870803
35947767,600750.4644401958
35880731,21109.522197069964
35804303,442621.66141680925
36030323,715602.8327556645
35753847,806009.3052521752
35857825,425417.3208843375
36010303,122898.90811831906
36027351,397742.2648769421
35808355,341299.0534712592
35955187,955571.770507088
35868323,738514.9225631137
35778265,630304.0628458238
35849403,288768.30476276483
36017907,274289.3467144374
36056945,137424.25826467463
35765895,456128.6378065575
31555481,328102.2234077983
35902995,993139.5589944206
35872705,170216.80460985823
35831933,716880.8938626808
35829333,172612.19303162146
36062919,409407.02780727646
35959847,116042.55302062383
35946343,214232.78744718444
35906537,51314.68916634974
35868585,504054.0808071008
35881623,210382.4870646338
35949703,688108.3461978496
32335123,404780.04171989334
35842829,658110.7023785178
36035033,170030.6355476926
35857351,305861.2335380149
36040315,820794.9391585176
36028417,190666.72660201788
35758271,525887.7911071812
35870803,270453.16400466725
36052505,362967.6142921884
35848973,191280.8247323563
35872679,429427.89824126934
35775433,436128.16412262747
36032757,216250.81233067712
35874921,330929.7810478283
35759251,120529.1844175026
32091751,405350.4087769919
35949889,852237.0191463013
35939825,555641.2098188524
35831373,782152.230849283
36038435,681921.5727410305
28016333,95520.56127840048
36045255,849987.7284919602
35637547,541021.3433299109
36001945,517919.8025989127
35822957,364479.12688215653
36017097,526148.0577321971
35848275,400473.11735713144
35996539,355193.6030516356
35854847,76076.18474399258
35813479,462965.62712868804
35881691,609324.4963242977
35876291,91520.98172455614
35792283,256484.80121921736
35775539,122351.79268876462
36015035,421559.9480030274
36010981,155839.88154601824
35901963,213698.16994640435
35876007,548008.7560673787
15780193,684247.9216428839
36033415,802206.8748797529
35964121,237509.47393800304
35845705,118874.9645713989
36040403,228445.43212552348
36021839,18461.424843648434
35783093,753481.3182157582
36060371,897284.4531089034
22359113,643655.8324530888
35856993,241696.08595120595
35823755,160879.5646194584
36003039,428032.42678738217
35830435,998226.7312168056
35852581,520082.6017796666
35875917,63958.08810229764
35856709,196410.8714590652
35779335,84393.51301556708
36059277,102233.26381907816
35833927,388189.2971733285
35864431,167058.10123054244
35794947,602811.0616799161
36049191,475383.6777741942
35868541,983019.6673200595
36080823,690625.4420137824
35762367,938514.5256086036
35852513,152774.21427528904
36017091,60829.997105127266
35796663,123706.5028952109
35810885,736047.170553487
35867415,810056.8111361219
35928499,767328.2931427354
35836049,147197.85115220008
35853215,132160.3384120772
35886465,303085.6667212191
35889545,40082.03637232155
35804815,375766.39513433195
36047731,25142.961715583835
35949901,390877.4022649646
35901399,11112.48213086491
35798709,970534.3418069823
35878345,857176.0810033533
35840061,408792.52938323806
30758061,739339.6887781881
36011173,816275.564146725
32278945,842282.7921257383
35857051,570115.1932674631
35983441,8671.835093209567
35997913,280940.2068387409
35779349,641454.9823252416
35831139,565498.0759171498
35957091,394613.1379003409
29228213,836279.4323291003
35911035,290280.7921266236
23257461,44298.604702317054
35815627,153071.14484495932
35928701,624063.0333348634
35753273,250017.63650601415
35852195,858072.1881850439
35877253,546727.1000085124
36021715,718789.0865115691
36033411,6600.555995139867
35757163,179830.3953658409
35798811,946286.3163405044
35998033,330216.40403073916
35874417,199423.1186922648
35820367,892931.4292477538
35840225,799078.4196008517
35985733,16281.678641285824
36012995,258329.91276376238
35897125,256798.86313718202
35869521,571364.6082970919
35849485,478770.50499126717
35833099,234991.4905440863
36037331,289479.2908438513
35811473,623052.4230127264
35830617,475859.34591468726
35869901,968112.8138481103
36001359,873620.3598832166
35774731,102020.0915707572
35863805,50765.66693030815
35875169,640244.4297648735
35757531,2501.055233268157
36061127,97960.51007670803
35856943,552102.8740237901
35996733,223917.24969365867
35756863,418170.6574149896
36016275,294776.01862953475
32003525,838764.9828099807
35765965,62618.31712611965
35876501,210741.23654356902
36041195,135164.29545965148
36029211,47502.11201529719
35876845,439312.97183396143
35757541,871908.9592120249
35825705,710610.3814428863
36027599,879287.6586044839
35768155,380609.74063163856
35867485,880354.3236463991
35784047,541164.6702053549
35806871,914588.6924046463
35996607,192665.13642489558
35778199,513128.9618748838
35811463,488749.4535177366
35768297,414478.2583290476
33735507,585324.5693165945
36078677,951076.4658312065
36003535,813922.5045669675
35999625,758048.4859545898
36047281,700673.877397745
35831799,997552.2259787249
35793105,825731.1386845408
35738409,280858.8063528949
36031621,312445.0657875728
36009793,474119.44640692516
36052321,648910.3418879518
35911041,368748.710739206
35897245,580558.848300458
35987477,927323.0111441765
35845779,653902.2271220075
35781361,729636.5890749494
35964917,925512.2480280289
35783561,832937.6574089576
35753311,712471.5909990496
35830667,301659.9347362233
35839769,674351.5207307237
35962163,614283.2525430012
36016629,110187.67508702843
35756889,182902.7405576339
36063295,309030.5489373405
36049807,662736.8225609319
35785327,783832.5764237886
31954327,874845.8036655483
35794023,621182.8929047082
35838083,891012.6700307804
35815065,201566.09074472808
36046001,239140.691998184
35782829,163038.82967142857
35995977,742336.9715346486
35862459,828099.9248277437
35811129,640372.8509353106
35801045,200409.70455799857
35776945,480419.36212256877
35964295,180463.0331813408
36016525,280315.63154575235
35979309,76192.33954031701
35840517,686021.707554352
36077541,368322.125113521
36062055,602564.647204387
35901619,228335.91938248064
35970961,737234.2098999862
35824343,369787.191896359
35745863,746458.4261652636
35840569,819196.2273144323
35750327,97932.32894059179
35901575,953563.7860057844
35870161,30789.678230858208
35812203,590522.2575776415
35889821,700121.4114578955
35811893,254613.2431643916
35887127,787860.7478887697
35815811,90970.12498269964
35815587,656475.9573112788
36032429,808343.819721696
35869499,844755.0686370665
35855055,141404.8068807765
35832193,916937.8347835526
35856717,202459.32267963263
36050761,328127.7197526219
36067487,320684.4106853873
36055883,603429.1118239249
35969425,503059.26563656353
35819823,208653.23625104548
36043653,47389.72416946885
35818197,605681.3387837083
36042063,531517.5077156521
36060787,427397.63219205884
35824761,716445.1036046286
36044025,541225.6298751236
36024891,697143.3408837911
36051361,484244.38854207506
36010203,764915.904625669
35815897,908642.1350739073
36048389,131081.9658011745
35861441,547513.1133629589
35899905,646422.3653266961
35876075,370201.65818179597
35904713,572123.353535599
36067401,165513.44930517452
35823699,882946.7088320528
35795433,452858.9135822622
35776649,356967.5116947395
35823867,181515.80326362216
36009053,369224.7431699028
36051377,89223.09381257354
35798759,358344.34734731546
35826345,907888.203396617
36025011,313180.2936828373
35878741,951511.4850658189
36018205,917233.773979643
35829501,393640.3283029547
35814905,537962.8947918012
35984141,157417.36017367558
35798067,906511.6537404532
30947209,30073.06958263578
35918433,255811.6393847881
35858795,755868.9796057073
35939991,692794.6665179936
35768343,25041.466032912464
35998619,415049.09847394924
35875473,204096.47111731334
35952409,316206.07331623475
35889823,301359.1045342329
35811303,794036.466139332
36031609,326513.71395994077
36028649,47887.29456593621
36013811,459517.4570671874
36011213,584591.2568150326
35983713,989599.4004958994
36062555,7075.699281796632
36067833,292921.9061195212
35902367,64045.92519535701
35867241,195454.9115560039
35876433,246563.55816015907
36050485,839649.9244537201
35996491,238979.59985898365
35840299,494487.71415417036
35772725,141294.9034510761
35735885,228724.99653926503
36014749,377454.28739251243
35870937,148776.8630439299
35749443,824442.9225195847
35928481,729473.0000425667
35864711,266327.77058501623
36021553,175029.23955490402
35999031,443476.4606781941
35750237,489947.38148112374
35889987,577802.5371313825
35796687,503903.6221822369
35996853,890976.0587996885
35900861,301320.413858759
35763589,110279.64749484642
